,Author,Author1,City,No.,Title,Type,Year,Year1,adjust,adjustment,anti-dumping,cheap,china,compete,competition,dumping,economy,export,free trade,free trade agreeement,grow,growthmanufacturingworld,import,labor union,liberalization,liberalizelabor,mexico,nafta,protect,protection,rust belt,subsidy,unemploy,unemployment,wto
1085,Bernie Sanders,Bernie Sanders,0,41,"Interview with Chris Hayes of MSNBC's ""All In""",interview,2016,2016,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1086,Bernie Sanders,Bernie Sanders,0,42,Interview with Erin Burnett of CNN,interview,2016,2016,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0
1087,Bernie Sanders,Bernie Sanders,Madison,43,"Interview with Rachel Maddow of MSNBC in Madison, Wisconsin",interview,2016,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1088,Bernie Sanders,Bernie Sanders,0,44,Interview by The Daily News Editorial Board,interview,2016,2016,0,0,0,0,4,1,0,0,19,0,0,0,0,0,13,0,0,0,2,2,0,0,0,0,1,1,0
1089,Bernie Sanders,Bernie Sanders,Vatican City,45,Remarks at a Conference Hosted by the Pontifical Academy of Social Sciences in Vatican City,remarks,2016,2016,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1090,Bernie Sanders,Bernie Sanders,0,46,"Interview with John Dickerson of CBS News' ""Face the Nation""",interview,2016,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,Bernie Sanders,Bernie Sanders,Union,47,"Interview with Dana Bash of CNN's ""State of the Union""",interview,2016,2016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1092,Bernie Sanders,Bernie Sanders,0,48,"Interview with Chris Cuomo of CNN's ""New Day""",interview,2016,2016,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
1093,Bernie Sanders,Bernie Sanders,0,49,"Interview with John Dickerson of CBS News' ""Face the Nation""",interview,2016,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,Bernie Sanders,Bernie Sanders,0,50,"Interview with Chuck Todd of NBC News' ""Meet the Press""",interview,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1095,Bernie Sanders,Bernie Sanders,Union,51,"Interview with Jake Tapper of CNN's ""State of the Union""",interview,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Bernie Sanders,Bernie Sanders,Philadelphia,52,"Remarks in a Town Hall Meeting with Chris Hayes of MSNBC at the National Constitution Center in Philadelphia, Pennsylvania",remarks,2016,2016,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,2,0,0,0,2,2,0
1097,Bernie Sanders,Bernie Sanders,Huntington,53,"Remarks in Huntington, West Virginia Following the Connecticut, Rhode Island, Delaware, Maryland, and Pennsylvania Primaries",remarks,2016,2016,0,0,0,0,2,0,0,0,11,0,0,0,1,0,3,0,0,0,1,1,2,0,0,0,6,6,0
1098,Bernie Sanders,Bernie Sanders,0,54,"Interview on MSNBC's ""Morning Joe""",interview,2016,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
1099,Bernie Sanders,Bernie Sanders,0,55,Interview with Chris Jansing of NBC News,interview,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1100,Bernie Sanders,Bernie Sanders,0,56,Interview with Steve Inskeep of National Public Radio,interview,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,2,2,0
1101,Bernie Sanders,Bernie Sanders,0,57,Interview with Wolf Blitzer of CNN,interview,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1102,Bernie Sanders,Bernie Sanders,0,58,Interview with Andrea Mitchell of MSNBC,interview,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1103,Bernie Sanders,Bernie Sanders,Carson,59,"Remarks at a Campaign Rally in Carson, California",remarks,2016,2016,0,0,0,0,1,0,0,0,7,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,1,1,0
1104,Bernie Sanders,Bernie Sanders,Philadelphia,60,"Remarks to the Democratic National Convention in Philadelphia, Pennsylvania",remarks,2016,2016,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1105,Bobby Jindal,Bobby Jindal,Kenner,1,"Remarks Announcing Candidacy for President in Kenner, Louisiana",remarks,2016,2016,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1106,Chris Christie,Chris Christie,Livingston,1,"Remarks Announcing Candidacy for President in Livingston, New Jersey",remarks,2016,2016,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,Chris Christie,Chris Christie,Cleveland,2,"Remarks to the Republican National Convention in Cleveland, Ohio",remarks,2016,2016,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1108,George Pataki,George Pataki,Exeter,1,"Remarks Announcing Candidacy for President in Exeter, New Hampshire",remarks,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0
1109,Jim Webb,Jim Webb,West Des Moines,1,"Remarks in RFD-TVâs ""Rural Town Hall"" West Des Moines, Iowa",remarks,2016,2016,0,0,0,0,0,2,0,0,0,2,0,0,11,0,13,0,0,0,1,0,4,0,0,0,0,0,0
1110,Jeb Bush,Jeb Bush,Miami,1,"Remarks Announcing Candidacy for President at Miami Dade College in Miami, Florida",remarks,2016,2016,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1111,Jeb Bush,Jeb Bush,Fort Lauderdale,2,"Remarks to the National Urban League Conference in Fort Lauderdale, Florida",remarks,2016,2016,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,Jeb Bush,Jeb Bush,Simi Valley,3,"Remarks at the Ronald Reagan Presidential Library in Simi Valley, California",remarks,2016,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
1113,Jeb Bush,Jeb Bush,Garner,4,"Remarks in Garner, North Carolina",remarks,2016,2016,0,0,0,0,1,3,1,0,6,0,0,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1114,Jeb Bush,Jeb Bush,Tampa,5,"Remarks in Tampa, Florida",remarks,2016,2016,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1115,Jeb Bush,Jeb Bush,Charleston,6,"Remarks at The Citadel in Charleston, South Carolina",remarks,2016,2016,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
1116,Jon Huntsman,Jon Huntsman,Jersey City,1,"Remarks Announcing Candidacy for President in Jersey City, New Jersey",remarks,2012,2012,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,1,1,0
1117,Jon Huntsman,Jon Huntsman,Manchester,2,Address at Southern New Hampshire University in Manchester,address,2012,2012,0,0,0,0,11,1,0,0,1,3,2,0,4,0,3,0,0,0,2,0,2,1,0,0,1,0,1
1118,Jon Huntsman,Jon Huntsman,Durham,3,"Remarks in Durham, New Hampshire",remarks,2012,2012,0,0,0,1,1,1,2,0,7,1,0,0,1,0,7,0,0,0,1,0,0,0,0,2,0,0,0
1119,Jon Huntsman,Jon Huntsman,Washington,4,"Remarks at the National Press Club in Washington, D.C.",remarks,2012,2012,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,1,0,0
1120,Jon Huntsman,Jon Huntsman,0,5,Remarks in Manchester Following the New Hampshire Primary,remarks,2012,2012,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0
1121,Jon Huntsman,Jon Huntsman,Myrtle Beach,6,"Remarks in Myrtle Beach, South Carolina Announcing the End of Presidential Campaign Activities",remarks,2012,2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1122,Herman Cain,Herman Cain,Atlanta,1,"Remarks Announcing Candidacy for President in Atlanta, Georgia",remarks,2012,2012,0,0,0,0,2,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1123,Herman Cain,Herman Cain,Washington,2,"Remarks at the Values Voter Summit in Washington, D.C.",remarks,2012,2012,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,4,0,0,0,2,0,0
1124,Herman Cain,Herman Cain,Atlanta,3,"Remarks in Atlanta, Georgia Announcing the Suspension of Presidential Campaign Activities",remarks,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1125,Ron Paul,Ron Paul,Exeter,1,"Remarks Announcing Candidacy for President in Exeter, New Hampshire",remarks,2012,2012,1,1,0,2,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,4,1,0,0,0,0,0
1126,Ron Paul,Ron Paul,Washington,2,"Remarks at the Values Voter Summit in Washington, D.C.",remarks,2012,2012,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,0,4,2,0,0,0,0,0
1127,Ron Paul,Ron Paul,Des Moines,3,Remarks at the Iowa Reagan Dinner in Des Moines,remarks,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
1128,Ron Paul,Ron Paul,Iowa,4,"Remarks in Anamosa, Iowa",remarks,2012,2012,0,0,0,0,3,0,0,0,2,0,0,0,5,0,3,0,0,0,0,0,6,0,0,0,0,0,0
1129,Ron Paul,Ron Paul,0,5,Remarks in Ankeny Following the Iowa Caucus,remarks,2012,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
1130,Ron Paul,Ron Paul,0,6,Remarks in Manchester Following the New Hampshire Primary,remarks,2012,2012,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0
1131,Ron Paul,Ron Paul,0,7,Remarks in Columbia Following the South Carolina Primary,remarks,2012,2012,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1132,Ron Paul,Ron Paul,Henderson,8,"Remarks in Henderson, Nevada Following the Florida Primary",remarks,2012,2012,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1133,Ron Paul,Ron Paul,0,9,"Remarks in Arden Hills, Minnesota Following the Nevada Caucuses",remarks,2012,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1134,Ron Paul,Ron Paul,0,10,Remarks Following the Maine Caucuses,remarks,2012,2012,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1135,Ron Paul,Ron Paul,Fargo,11,"Remarks in Fargo, North Dakota Following the ""Super Tuesday"" Primaries and Caucuses",remarks,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,10,2,0,0,0,0,0
1136,Barack Obama,Barack Obama,Parma,1,"535 - Remarks at a Campaign Rally in Parma, Ohio",remarks,2012,2012,0,0,0,0,0,0,0,0,7,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,0
1137,Barack Obama,Barack Obama,Sandusky,2,"534 - Remarks at a Campaign Rally in Sandusky, Ohio",remarks,2012,2012,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,Barack Obama,Barack Obama,0,3,"533 - Remarks at a Campaign Rally in Maumee, Ohio",remarks,2012,2012,0,0,0,0,2,1,2,0,9,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1139,Barack Obama,Barack Obama,Pittsburgh,4,"537 - Remarks at a Campaign Rally in Pittsburgh, Pennsylvania",remarks,2012,2012,0,0,0,1,0,0,0,1,4,0,0,0,6,0,4,0,0,0,0,0,2,0,0,0,0,0,0
1140,Barack Obama,Barack Obama,0,5,"536 - Remarks at a Campaign Rally in Poland, Ohio",remarks,2012,2012,1,1,0,0,0,0,0,0,7,0,0,0,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1141,Barack Obama,Barack Obama,Cedar Rapids,6,"545 - Remarks at a Campaign Rally in Cedar Rapids, Iowa",remarks,2012,2012,0,0,0,0,0,0,0,0,11,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,1,1,1
1142,Barack Obama,Barack Obama,Cedar Rapids,7,"544 - Remarks to an Overflow Crowd at Kirkwood Community College in Cedar Rapids, Iowa",remarks,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,Barack Obama,Barack Obama,Hampton,8,"555 - Remarks at a Campaign Rally in Hampton, Virginia",remarks,2012,2012,0,0,0,0,0,1,0,0,12,0,0,0,8,0,2,0,0,0,0,0,3,0,0,0,0,0,0
1144,Barack Obama,Barack Obama,Roanoke,9,"556 - Remarks at a Campaign Rally in Roanoke, Virginia",remarks,2012,2012,0,0,0,0,0,0,0,0,12,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1145,Barack Obama,Barack Obama,Virginia Beach,10,"554 - Remarks at a Campaign Rally in Virginia Beach, Virginia",remarks,2012,2012,0,0,0,0,0,0,0,0,9,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1146,Barack Obama,Barack Obama,Clifton,11,"559 - Remarks at a Campaign Rally in Clifton, Virginia",remarks,2012,2012,0,0,0,0,1,0,0,0,9,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1147,Barack Obama,Barack Obama,Virginia,12,"558 - Remarks at a Campaign Rally in Glen Allen, Virginia",remarks,2012,2012,0,0,0,0,0,0,0,0,8,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1148,Barack Obama,Barack Obama,Cincinnati,13,"560 - Remarks at a Campaign Rally and a Question-and-Answer Session in Cincinnati, Ohio",remarks,2012,2012,0,0,0,2,0,0,0,0,18,0,0,0,12,0,18,0,0,0,0,0,4,1,0,0,10,9,0
1149,Barack Obama,Barack Obama,Austin,14,"566 - Remarks at a Campaign Rally in Austin, Texas",remarks,2012,2012,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1,0,0
1150,Barack Obama,Barack Obama,San Antonio,15,"564 - Remarks at a Campaign Rally in San Antonio, Texas",remarks,2012,2012,0,0,0,0,0,0,0,0,6,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1151,Barack Obama,Barack Obama,Jacksonville,16,"577 - Remarks at a Campaign Rally in Jacksonville, Florida",remarks,2012,2012,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1152,Barack Obama,Barack Obama,West Palm Beach,17,"578 - Remarks at a Campaign Rally in West Palm Beach, Florida",remarks,2012,2012,0,0,0,0,0,0,0,0,6,0,0,0,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0
1153,Barack Obama,Barack Obama,Oakland,18,"589 - Remarks at a Campaign Rally in Oakland, California",remarks,2012,2012,0,0,0,0,1,0,0,0,9,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1154,Barack Obama,Barack Obama,Portland,19,"591 - Remarks at a Campaign Rally in Portland, Oregon",remarks,2012,2012,0,0,0,0,0,0,0,0,15,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1155,Barack Obama,Barack Obama,New Orleans,20,"596 - Remarks at a Campaign Rally in New Orleans, Louisiana",remarks,2012,2012,0,0,0,0,0,0,0,0,6,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1156,Barack Obama,Barack Obama,Akron,21,"611 - Remarks at a Campaign Rally in Akron, Ohio",remarks,2012,2012,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,Barack Obama,Barack Obama,Mansfield,22,"610 - Remarks at a Campaign Rally in Mansfield, Ohio",remarks,2012,2012,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,Barack Obama,Barack Obama,Leesburg,23,"614 - Remarks at a Campaign Rally in Leesburg, Virginia",remarks,2012,2012,0,0,0,0,0,0,1,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Barack Obama,Barack Obama,Winter Park,24,"612 - Remarks at a Campaign Rally in Winter Park, Florida",remarks,2012,2012,0,0,0,0,0,0,0,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1160,Barack Obama,Barack Obama,Grand Junction,25,"627 - Remarks at a Campaign Rally in Grand Junction, Colorado",remarks,2012,2012,0,0,0,0,1,0,0,0,9,0,0,0,4,0,2,0,0,0,0,0,3,1,0,0,0,0,0
1161,Barack Obama,Barack Obama,Denver,26,"628 - Remarks at a Campaign Rally in Denver, Colorado",remarks,2012,2012,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,Barack Obama,Barack Obama,Pueblo,27,"629 - Remarks at a Campaign Rally in Pueblo, Colorado",remarks,2012,2012,0,0,0,0,1,0,0,0,11,0,0,0,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1163,Barack Obama,Barack Obama,Colorado Springs,28,"630 - Remarks at a Campaign Rally in Colorado Springs, Colorado",remarks,2012,2012,0,0,0,0,1,0,0,0,7,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1164,Barack Obama,Barack Obama,Chicago,29,"635 - Remarks at a Campaign Rally in Chicago, Illinois",remarks,2012,2012,0,0,0,0,1,0,0,0,11,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1165,Barack Obama,Barack Obama,Council Bluffs,30,"639 - Remarks at a Campaign Rally in Council Bluffs, Iowa",remarks,2012,2012,0,0,0,0,1,0,0,0,6,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1166,Barack Obama,Barack Obama,Boone,31,"641 - Remarks at a Campaign Rally in Boone, Iowa",remarks,2012,2012,0,0,0,0,1,0,0,0,8,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1167,Barack Obama,Barack Obama,Marshalltown,32,"644 - Remarks at a Campaign Rally in Marshalltown, Iowa",remarks,2012,2012,0,0,0,1,1,0,0,0,6,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1168,Barack Obama,Barack Obama,Iowa,33,"642 - Remarks at a Campaign Rally in Oskaloosa, Iowa",remarks,2012,2012,0,0,0,0,1,0,0,0,13,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1169,Barack Obama,Barack Obama,Waterloo,34,"645 - Remarks at a Campaign Rally in Waterloo, Iowa",remarks,2012,2012,0,0,0,0,1,0,0,0,9,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1
1170,Barack Obama,Barack Obama,Davenport,35,"648 - Remarks at a Campaign Rally in Davenport, Iowa",remarks,2012,2012,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1171,Barack Obama,Barack Obama,Dubuque,36,"646 - Remarks at a Campaign Rally in Dubuque, Iowa",remarks,2012,2012,0,0,0,0,0,0,0,0,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1172,Barack Obama,Barack Obama,Windham,37,"652 - Remarks at a Campaign Rally in Windham, New Hampshire",remarks,2012,2012,0,0,0,0,0,0,0,0,8,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1173,Barack Obama,Barack Obama,Rochester,38,"653 - Remarks at a Campaign Rally in Rochester, New Hampshire",remarks,2012,2012,0,0,0,0,0,0,0,0,6,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1174,Barack Obama,Barack Obama,Columbus,39,"659 - Remarks at a Campaign Rally in Columbus, Ohio",remarks,2012,2012,0,0,0,0,0,1,0,0,6,0,0,0,1,0,6,0,0,0,0,0,5,3,0,0,0,0,0
1175,Barack Obama,Barack Obama,Reno,40,"660 - Remarks at a Campaign Rally in Reno, Nevada",remarks,2012,2012,0,0,0,0,0,1,0,0,2,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0
1176,Barack Obama,Barack Obama,North Las Vegas,41,"662 - Remarks at a Campaign Rally in North Las Vegas, Nevada",remarks,2012,2012,0,0,0,0,0,2,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1177,Barack Obama,Barack Obama,Ames,42,"670 - Remarks at a Campaign Rally in Ames, Iowa",remarks,2012,2012,0,0,0,0,2,0,0,0,5,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1178,Barack Obama,Barack Obama,Fort Collins,43,"671 - Remarks at a Campaign Rally in Fort Collins, Colorado",remarks,2012,2012,0,0,0,0,1,0,0,0,5,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1179,Barack Obama,Barack Obama,Charlottesville,44,"673 - Remarks at a Campaign Rally in Charlottesville, Virginia",remarks,2012,2012,0,0,0,0,2,0,0,0,5,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1180,Barack Obama,Barack Obama,Urbandale,45,"686 - Remarks at a Campaign Rally in Urbandale, Iowa",remarks,2012,2012,0,0,0,0,1,1,0,0,3,0,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1181,Barack Obama,Barack Obama,Sioux City,46,"687 - Remarks at a Campaign Rally in Sioux City, Iowa",remarks,2012,2012,0,0,0,0,1,1,0,0,4,0,0,0,6,0,1,0,0,0,0,0,2,2,0,1,0,0,0
1182,Barack Obama,Barack Obama,Boulder,47,"688 - Remarks at a Campaign Rally in Boulder, Colorado",remarks,2012,2012,0,0,0,0,1,1,0,0,4,0,0,0,5,0,2,0,0,0,0,0,3,1,0,0,0,0,0
1183,Barack Obama,Barack Obama,Toledo,48,"689 - Remarks at a Campaign Rally in Toledo, Ohio",remarks,2012,2012,0,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,3,1,0,1,0,0,0
1184,Barack Obama,Barack Obama,Norfolk,49,"691 - Remarks at a Campaign Rally in Norfolk, Virginia",remarks,2012,2012,0,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1185,Barack Obama,Barack Obama,Portsmouth,50,"696 - Remarks at a Campaign Rally in Portsmouth, New Hampshire",remarks,2012,2012,0,0,0,0,1,2,0,1,6,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1186,Barack Obama,Barack Obama,Iowa City,51,"697 - Remarks at a Campaign Rally in Iowa City, Iowa",remarks,2012,2012,0,0,0,0,2,2,0,1,7,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1187,Barack Obama,Barack Obama,Seminole,52,"699 - Remarks at a Campaign Rally in Seminole, Florida",remarks,2012,2012,0,0,0,0,2,2,0,1,7,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1188,Barack Obama,Barack Obama,Kissimmee,53,"700 - Remarks at a Campaign Rally in Kissimmee, Florida",remarks,2012,2012,0,0,0,0,2,2,0,1,6,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1189,Barack Obama,Barack Obama,Melbourne,54,"701 - Remarks at a Campaign Rally in Melbourne, Florida",remarks,2012,2012,0,0,0,0,1,2,0,1,5,2,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0
1190,Barack Obama,Barack Obama,West Palm Beach,55,"702 - Remarks at a Campaign Rally in West Palm Beach, Florida",remarks,2012,2012,0,0,0,0,0,1,0,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1191,Barack Obama,Barack Obama,Las Vegas,56,"714 - Remarks at a Campaign Rally in Las Vegas, Nevada",remarks,2012,2012,0,0,0,0,2,2,0,1,7,2,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1192,Barack Obama,Barack Obama,Golden,57,"728 - Remarks at a Campaign Rally in Golden, Colorado",remarks,2012,2012,0,0,0,0,2,2,0,0,10,2,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0
1193,Barack Obama,Barack Obama,Cincinnati,58,"730 - Remarks at a Campaign Rally in Cincinnati, Ohio",remarks,2012,2012,0,0,0,0,9,2,0,1,8,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1194,Barack Obama,Barack Obama,Columbus,59,"731 - Remarks at a Campaign Rally in Columbus, Ohio",remarks,2012,2012,0,0,0,0,9,2,0,0,10,2,0,0,4,0,3,0,0,0,0,0,1,1,0,0,0,0,0
1195,Barack Obama,Barack Obama,Woodbridge,60,"744 - Remarks at a Campaign Rally in Woodbridge, Virginia",remarks,2012,2012,0,0,0,0,1,2,0,1,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1196,Barack Obama,Barack Obama,Milwaukee,61,"746 - Remarks at a Campaign Rally in Milwaukee, Wisconsin",remarks,2012,2012,0,0,0,0,1,0,0,0,1,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0
1197,Barack Obama,Barack Obama,Milwaukee,62,"747 - Remarks at a Campaign Rally in Milwaukee, Wisconsin",remarks,2012,2012,0,0,0,0,1,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1198,Barack Obama,Barack Obama,Bowling Green,63,"751 - Remarks at a Campaign Rally in Bowling Green, Ohio",remarks,2012,2012,0,0,0,0,7,1,0,1,8,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1199,Barack Obama,Barack Obama,Kent,64,"752 - Remarks at a Campaign Rally in Kent, Ohio",remarks,2012,2012,0,0,0,0,5,0,0,1,6,4,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1200,Barack Obama,Barack Obama,Virginia Beach,65,"753 - Remarks at a Campaign Rally in Virginia Beach, Virginia",remarks,2012,2012,0,0,0,0,1,1,0,1,6,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1201,Barack Obama,Barack Obama,Las Vegas,66,"768 - Remarks at a Campaign Rally in Las Vegas, Nevada",remarks,2012,2012,0,0,0,0,0,1,0,0,5,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1202,Barack Obama,Barack Obama,Madison,67,"778 - Remarks at a Campaign Rally in Madison, Wisconsin",remarks,2012,2012,0,0,0,0,1,1,0,0,8,2,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
